scenario,policy,origin_week,hub,category,ending_inventory
base,ridge,2018-07-30,SP,sports_leisure,0.0
base,ridge,2018-07-30,SP,telephony,0.0
base,ridge,2018-07-30,SP,watches_gifts,0.0
base,ridge,2018-07-30,PR,auto,0.0
base,ridge,2018-07-30,PR,bed_bath_table,0.0
base,ridge,2018-07-30,PR,computers_accessories,0.0
base,ridge,2018-07-30,PR,furniture_decor,0.0
base,ridge,2018-07-30,PR,garden_tools,0.0
base,ridge,2018-07-30,PR,health_beauty,0.0
base,ridge,2018-07-30,PR,housewares,0.0
base,ridge,2018-07-30,PR,sports_leisure,0.0
base,ridge,2018-07-30,PR,telephony,0.0
base,ridge,2018-07-30,PR,watches_gifts,0.0
base,ridge,2018-07-30,MG,auto,0.0
base,ridge,2018-07-30,MG,bed_bath_table,0.0
base,ridge,2018-07-30,MG,computers_accessories,0.0
base,ridge,2018-07-30,MG,furniture_decor,0.0
base,ridge,2018-07-30,MG,garden_tools,3.0
base,ridge,2018-07-30,MG,health_beauty,0.0
base,ridge,2018-07-30,MG,housewares,0.0
base,ridge,2018-07-30,MG,sports_leisure,0.0
base,ridge,2018-07-30,MG,telephony,0.0
base,ridge,2018-07-30,MG,watches_gifts,0.0
base,ridge,2018-07-30,RJ,auto,0.0
base,ridge,2018-07-30,RJ,bed_bath_table,0.0
base,ridge,2018-07-30,RJ,computers_accessories,0.0
base,ridge,2018-07-30,RJ,furniture_decor,0.0
base,ridge,2018-07-30,RJ,garden_tools,1.0
base,ridge,2018-07-30,RJ,health_beauty,0.0
base,ridge,2018-07-30,RJ,housewares,0.0
base,ridge,2018-07-30,RJ,sports_leisure,0.0
base,ridge,2018-07-30,RJ,telephony,0.0
base,ridge,2018-07-30,RJ,watches_gifts,0.0
base,ridge,2018-07-30,SC,auto,0.0
base,ridge,2018-07-30,SC,bed_bath_table,6.0
base,ridge,2018-07-30,SC,computers_accessories,0.0
base,ridge,2018-07-30,SC,furniture_decor,0.0
base,ridge,2018-07-30,SC,garden_tools,2.0
base,ridge,2018-07-30,SC,health_beauty,0.0
base,ridge,2018-07-30,SC,housewares,0.0
base,ridge,2018-07-30,SC,sports_leisure,0.0
base,ridge,2018-07-30,SC,telephony,0.0
base,ridge,2018-07-30,SC,watches_gifts,0.0
base,ridge,2018-07-30,RS,auto,0.0
base,ridge,2018-07-30,RS,bed_bath_table,0.0
base,ridge,2018-07-30,RS,computers_accessories,0.0
base,ridge,2018-07-30,RS,furniture_decor,0.0
base,ridge,2018-07-30,RS,garden_tools,1.0
base,ridge,2018-07-30,RS,health_beauty,0.0
base,ridge,2018-07-30,RS,housewares,0.0
base,ridge,2018-07-30,RS,sports_leisure,0.0
base,ridge,2018-07-30,RS,telephony,0.0
base,ridge,2018-07-30,RS,watches_gifts,0.0
base,ridge,2018-08-06,SP,auto,0.0
base,ridge,2018-08-06,SP,bed_bath_table,0.0
base,ridge,2018-08-06,SP,computers_accessories,0.0
base,ridge,2018-08-06,SP,furniture_decor,0.0
base,ridge,2018-08-06,SP,garden_tools,31.0
base,ridge,2018-08-06,SP,health_beauty,0.0
base,ridge,2018-08-06,SP,housewares,0.0
base,ridge,2018-08-06,SP,sports_leisure,0.0
base,ridge,2018-08-06,SP,telephony,0.0
base,ridge,2018-08-06,SP,watches_gifts,0.0
base,ridge,2018-08-06,PR,auto,0.0
base,ridge,2018-08-06,PR,bed_bath_table,0.0
base,ridge,2018-08-06,PR,computers_accessories,0.0
base,ridge,2018-08-06,PR,furniture_decor,0.0
base,ridge,2018-08-06,PR,garden_tools,0.0
base,ridge,2018-08-06,PR,health_beauty,0.0
base,ridge,2018-08-06,PR,housewares,0.0
base,ridge,2018-08-06,PR,sports_leisure,0.0
base,ridge,2018-08-06,PR,telephony,0.0
base,ridge,2018-08-06,PR,watches_gifts,0.0
base,ridge,2018-08-06,MG,auto,0.0
base,ridge,2018-08-06,MG,bed_bath_table,0.0
base,ridge,2018-08-06,MG,computers_accessories,0.0
base,ridge,2018-08-06,MG,furniture_decor,0.0
base,ridge,2018-08-06,MG,garden_tools,3.0
base,ridge,2018-08-06,MG,health_beauty,0.0
base,ridge,2018-08-06,MG,housewares,0.0
base,ridge,2018-08-06,MG,sports_leisure,2.0
base,ridge,2018-08-06,MG,telephony,0.0
base,ridge,2018-08-06,MG,watches_gifts,0.0
base,ridge,2018-08-06,RJ,auto,0.0
base,ridge,2018-08-06,RJ,bed_bath_table,0.0
base,ridge,2018-08-06,RJ,computers_accessories,0.0
base,ridge,2018-08-06,RJ,furniture_decor,0.0
base,ridge,2018-08-06,RJ,garden_tools,3.0
base,ridge,2018-08-06,RJ,health_beauty,0.0
base,ridge,2018-08-06,RJ,housewares,0.0
base,ridge,2018-08-06,RJ,sports_leisure,8.0
base,ridge,2018-08-06,RJ,telephony,0.0
base,ridge,2018-08-06,RJ,watches_gifts,0.0
base,ridge,2018-08-06,SC,auto,0.0
base,ridge,2018-08-06,SC,bed_bath_table,0.0
base,ridge,2018-08-06,SC,computers_accessories,0.0
base,ridge,2018-08-06,SC,furniture_decor,0.0
base,ridge,2018-08-06,SC,garden_tools,0.0
base,ridge,2018-08-06,SC,health_beauty,0.0
base,ridge,2018-08-06,SC,housewares,0.0
base,ridge,2018-08-06,SC,sports_leisure,0.0
base,ridge,2018-08-06,SC,telephony,0.0
base,ridge,2018-08-06,SC,watches_gifts,0.0
base,ridge,2018-08-06,RS,auto,0.0
base,ridge,2018-08-06,RS,bed_bath_table,0.0
base,ridge,2018-08-06,RS,computers_accessories,0.0
base,ridge,2018-08-06,RS,furniture_decor,0.0
base,ridge,2018-08-06,RS,garden_tools,2.0
base,ridge,2018-08-06,RS,health_beauty,0.0
base,ridge,2018-08-06,RS,housewares,0.0
base,ridge,2018-08-06,RS,sports_leisure,0.0
base,ridge,2018-08-06,RS,telephony,0.0
base,ridge,2018-08-06,RS,watches_gifts,0.0
base,ridge,2018-08-13,SP,auto,0.0
base,ridge,2018-08-13,SP,bed_bath_table,0.0
base,ridge,2018-08-13,SP,computers_accessories,9.0
base,ridge,2018-08-13,SP,furniture_decor,3.0
base,ridge,2018-08-13,SP,garden_tools,21.0
base,ridge,2018-08-13,SP,health_beauty,0.0
base,ridge,2018-08-13,SP,housewares,0.0
base,ridge,2018-08-13,SP,sports_leisure,0.0
base,ridge,2018-08-13,SP,telephony,20.0
base,ridge,2018-08-13,SP,watches_gifts,31.0
base,ridge,2018-08-13,PR,auto,0.0
base,ridge,2018-08-13,PR,bed_bath_table,0.0
base,ridge,2018-08-13,PR,computers_accessories,0.0
base,ridge,2018-08-13,PR,furniture_decor,10.0
base,ridge,2018-08-13,PR,garden_tools,0.0
base,ridge,2018-08-13,PR,health_beauty,0.0
base,ridge,2018-08-13,PR,housewares,0.0
base,ridge,2018-08-13,PR,sports_leisure,1.0
base,ridge,2018-08-13,PR,telephony,0.0
base,ridge,2018-08-13,PR,watches_gifts,0.0
base,ridge,2018-08-13,MG,auto,0.0
base,ridge,2018-08-13,MG,bed_bath_table,0.0
base,ridge,2018-08-13,MG,computers_accessories,1.0
base,ridge,2018-08-13,MG,furniture_decor,3.0
base,ridge,2018-08-13,MG,garden_tools,3.0
base,ridge,2018-08-13,MG,health_beauty,0.0
base,ridge,2018-08-13,MG,housewares,0.0
base,ridge,2018-08-13,MG,sports_leisure,0.0
base,ridge,2018-08-13,MG,telephony,0.0
base,ridge,2018-08-13,MG,watches_gifts,0.0
base,ridge,2018-08-13,RJ,auto,0.0
base,ridge,2018-08-13,RJ,bed_bath_table,0.0
base,ridge,2018-08-13,RJ,computers_accessories,0.0
base,ridge,2018-08-13,RJ,furniture_decor,0.0
base,ridge,2018-08-13,RJ,garden_tools,3.0
base,ridge,2018-08-13,RJ,health_beauty,0.0
base,ridge,2018-08-13,RJ,housewares,0.0
base,ridge,2018-08-13,RJ,sports_leisure,0.0
base,ridge,2018-08-13,RJ,telephony,4.0
base,ridge,2018-08-13,RJ,watches_gifts,0.0
base,ridge,2018-08-13,SC,auto,0.0
base,ridge,2018-08-13,SC,bed_bath_table,0.0
base,ridge,2018-08-13,SC,computers_accessories,0.0
base,ridge,2018-08-13,SC,furniture_decor,0.0
base,ridge,2018-08-13,SC,garden_tools,0.0
base,ridge,2018-08-13,SC,health_beauty,0.0
base,ridge,2018-08-13,SC,housewares,0.0
base,ridge,2018-08-13,SC,sports_leisure,3.0
base,ridge,2018-08-13,SC,telephony,0.0
base,ridge,2018-08-13,SC,watches_gifts,5.0
base,ridge,2018-08-13,RS,auto,0.0
base,ridge,2018-08-13,RS,bed_bath_table,0.0
base,ridge,2018-08-13,RS,computers_accessories,5.0
base,ridge,2018-08-13,RS,furniture_decor,0.0
base,ridge,2018-08-13,RS,garden_tools,2.0
base,ridge,2018-08-13,RS,health_beauty,0.0
base,ridge,2018-08-13,RS,housewares,0.0
base,ridge,2018-08-13,RS,sports_leisure,0.0
base,ridge,2018-08-13,RS,telephony,0.0
base,ridge,2018-08-13,RS,watches_gifts,1.0
base,ridge,2018-08-20,SP,auto,57.0
base,ridge,2018-08-20,SP,bed_bath_table,53.0
base,ridge,2018-08-20,SP,computers_accessories,60.0
base,ridge,2018-08-20,SP,furniture_decor,35.0
base,ridge,2018-08-20,SP,garden_tools,57.0
base,ridge,2018-08-20,SP,health_beauty,73.0
base,ridge,2018-08-20,SP,housewares,45.0
base,ridge,2018-08-20,SP,sports_leisure,21.0
base,ridge,2018-08-20,SP,telephony,70.0
base,ridge,2018-08-20,SP,watches_gifts,97.0
base,ridge,2018-08-20,PR,auto,2.0
base,ridge,2018-08-20,PR,bed_bath_table,0.0
base,ridge,2018-08-20,PR,computers_accessories,0.0
base,ridge,2018-08-20,PR,furniture_decor,40.0
base,ridge,2018-08-20,PR,garden_tools,0.0
base,ridge,2018-08-20,PR,health_beauty,13.0
base,ridge,2018-08-20,PR,housewares,2.0
base,ridge,2018-08-20,PR,sports_leisure,7.0
base,ridge,2018-08-20,PR,telephony,0.0
base,ridge,2018-08-20,PR,watches_gifts,0.0
base,ridge,2018-08-20,MG,auto,0.0
base,ridge,2018-08-20,MG,bed_bath_table,11.0
base,ridge,2018-08-20,MG,computers_accessories,9.0
base,ridge,2018-08-20,MG,furniture_decor,16.0
base,ridge,2018-08-20,MG,garden_tools,3.0
base,ridge,2018-08-20,MG,health_beauty,7.0
base,ridge,2018-08-20,MG,housewares,0.0
base,ridge,2018-08-20,MG,sports_leisure,12.0
base,ridge,2018-08-20,MG,telephony,4.0
base,ridge,2018-08-20,MG,watches_gifts,0.0
base,ridge,2018-08-20,RJ,auto,1.0
base,ridge,2018-08-20,RJ,bed_bath_table,10.0
base,ridge,2018-08-20,RJ,computers_accessories,0.0
base,ridge,2018-08-20,RJ,furniture_decor,5.0
base,ridge,2018-08-20,RJ,garden_tools,6.0
base,ridge,2018-08-20,RJ,health_beauty,4.0
base,ridge,2018-08-20,RJ,housewares,0.0
base,ridge,2018-08-20,RJ,sports_leisure,2.0
base,ridge,2018-08-20,RJ,telephony,10.0
base,ridge,2018-08-20,RJ,watches_gifts,0.0
base,ridge,2018-08-20,SC,auto,0.0
base,ridge,2018-08-20,SC,bed_bath_table,19.0
base,ridge,2018-08-20,SC,computers_accessories,1.0
base,ridge,2018-08-20,SC,furniture_decor,0.0
base,ridge,2018-08-20,SC,garden_tools,8.0
base,ridge,2018-08-20,SC,health_beauty,0.0
base,ridge,2018-08-20,SC,housewares,0.0
base,ridge,2018-08-20,SC,sports_leisure,10.0
base,ridge,2018-08-20,SC,telephony,0.0
base,ridge,2018-08-20,SC,watches_gifts,14.0
base,ridge,2018-08-20,RS,auto,0.0
base,ridge,2018-08-20,RS,bed_bath_table,1.0
base,ridge,2018-08-20,RS,computers_accessories,17.0
base,ridge,2018-08-20,RS,furniture_decor,4.0
base,ridge,2018-08-20,RS,garden_tools,2.0
base,ridge,2018-08-20,RS,health_beauty,0.0
base,ridge,2018-08-20,RS,housewares,11.0
base,ridge,2018-08-20,RS,sports_leisure,0.0
base,ridge,2018-08-20,RS,telephony,2.0
base,ridge,2018-08-20,RS,watches_gifts,3.0
