scenario,policy,origin_week,target_week,horizon,hub,category,region,quantity
base,moving_average,2018-08-06,2018-08-13,2,PR,housewares,South,17.0
base,moving_average,2018-08-06,2018-08-20,3,PR,housewares,South,17.0
base,moving_average,2018-08-06,2018-08-27,4,PR,housewares,South,17.0
base,moving_average,2018-08-06,2018-08-13,2,PR,sports_leisure,South,2.0
base,moving_average,2018-08-06,2018-08-20,3,PR,sports_leisure,South,3.0
base,moving_average,2018-08-06,2018-08-27,4,PR,sports_leisure,South,2.0
base,moving_average,2018-08-06,2018-08-06,1,PR,watches_gifts,South,8.0
base,moving_average,2018-08-06,2018-08-13,2,PR,watches_gifts,South,8.0
base,moving_average,2018-08-06,2018-08-20,3,PR,watches_gifts,South,8.0
base,moving_average,2018-08-06,2018-08-27,4,PR,watches_gifts,South,8.0
base,moving_average,2018-08-06,2018-08-06,1,RJ,auto,Central-West,6.0
base,moving_average,2018-08-06,2018-08-13,2,RJ,auto,Central-West,6.0
base,moving_average,2018-08-06,2018-08-20,3,RJ,auto,Central-West,6.0
base,moving_average,2018-08-06,2018-08-27,4,RJ,auto,Central-West,6.0
base,moving_average,2018-08-06,2018-08-06,1,RJ,bed_bath_table,South,9.0
base,moving_average,2018-08-06,2018-08-06,1,RJ,bed_bath_table,Southeast,1.0
base,moving_average,2018-08-06,2018-08-13,2,RJ,bed_bath_table,South,10.0
base,moving_average,2018-08-06,2018-08-20,3,RJ,bed_bath_table,South,10.0
base,moving_average,2018-08-06,2018-08-27,4,RJ,bed_bath_table,South,10.0
base,moving_average,2018-08-06,2018-08-06,1,RJ,furniture_decor,Northeast,5.0
base,moving_average,2018-08-06,2018-08-13,2,RJ,furniture_decor,Northeast,5.0
base,moving_average,2018-08-06,2018-08-20,3,RJ,furniture_decor,Northeast,5.0
base,moving_average,2018-08-06,2018-08-27,4,RJ,furniture_decor,Northeast,5.0
base,moving_average,2018-08-06,2018-08-06,1,RJ,garden_tools,Northeast,4.0
base,moving_average,2018-08-06,2018-08-13,2,RJ,garden_tools,Northeast,4.0
base,moving_average,2018-08-06,2018-08-20,3,RJ,garden_tools,Northeast,4.0
base,moving_average,2018-08-06,2018-08-27,4,RJ,garden_tools,Northeast,4.0
base,moving_average,2018-08-06,2018-08-06,1,RJ,health_beauty,Central-West,15.0
base,moving_average,2018-08-06,2018-08-13,2,RJ,health_beauty,Central-West,3.0
base,moving_average,2018-08-06,2018-08-27,4,RJ,health_beauty,Central-West,7.0
base,moving_average,2018-08-06,2018-08-06,1,RJ,housewares,Northeast,8.0
base,moving_average,2018-08-06,2018-08-13,2,RJ,housewares,Northeast,8.0
base,moving_average,2018-08-06,2018-08-20,3,RJ,housewares,Northeast,8.0
base,moving_average,2018-08-06,2018-08-27,4,RJ,housewares,Northeast,8.0
base,moving_average,2018-08-06,2018-08-06,1,RJ,sports_leisure,Central-West,10.0
base,moving_average,2018-08-06,2018-08-06,1,RJ,sports_leisure,Southeast,4.0
base,moving_average,2018-08-06,2018-08-13,2,RJ,sports_leisure,Central-West,11.0
base,moving_average,2018-08-06,2018-08-13,2,RJ,sports_leisure,North,6.0
base,moving_average,2018-08-06,2018-08-20,3,RJ,sports_leisure,Central-West,11.0
base,moving_average,2018-08-06,2018-08-20,3,RJ,sports_leisure,North,7.0
base,moving_average,2018-08-06,2018-08-27,4,RJ,sports_leisure,Central-West,11.0
base,moving_average,2018-08-06,2018-08-27,4,RJ,sports_leisure,North,6.0
base,moving_average,2018-08-06,2018-08-06,1,RJ,telephony,North,3.0
base,moving_average,2018-08-06,2018-08-06,1,RJ,telephony,Northeast,3.0
base,moving_average,2018-08-06,2018-08-13,2,RJ,telephony,North,3.0
base,moving_average,2018-08-06,2018-08-13,2,RJ,telephony,Northeast,3.0
base,moving_average,2018-08-06,2018-08-20,3,RJ,telephony,North,2.0
base,moving_average,2018-08-06,2018-08-20,3,RJ,telephony,Northeast,4.0
base,moving_average,2018-08-06,2018-08-27,4,RJ,telephony,North,2.0
base,moving_average,2018-08-06,2018-08-27,4,RJ,telephony,Northeast,4.0
base,moving_average,2018-08-06,2018-08-06,1,RS,auto,North,3.0
base,moving_average,2018-08-06,2018-08-13,2,RS,auto,North,3.0
base,moving_average,2018-08-06,2018-08-20,3,RS,auto,North,3.0
base,moving_average,2018-08-06,2018-08-27,4,RS,auto,North,3.0
base,moving_average,2018-08-06,2018-08-06,1,RS,bed_bath_table,North,2.0
base,moving_average,2018-08-06,2018-08-06,1,RS,bed_bath_table,South,4.0
base,moving_average,2018-08-06,2018-08-13,2,RS,bed_bath_table,North,2.0
base,moving_average,2018-08-06,2018-08-13,2,RS,bed_bath_table,South,4.0
base,moving_average,2018-08-06,2018-08-20,3,RS,bed_bath_table,North,2.0
base,moving_average,2018-08-06,2018-08-20,3,RS,bed_bath_table,South,4.0
base,moving_average,2018-08-06,2018-08-27,4,RS,bed_bath_table,North,2.0
base,moving_average,2018-08-06,2018-08-27,4,RS,bed_bath_table,South,4.0
base,moving_average,2018-08-06,2018-08-06,1,RS,computers_accessories,South,9.0
base,moving_average,2018-08-06,2018-08-13,2,RS,computers_accessories,South,9.0
base,moving_average,2018-08-06,2018-08-20,3,RS,computers_accessories,South,8.0
base,moving_average,2018-08-06,2018-08-27,4,RS,computers_accessories,South,8.0
base,moving_average,2018-08-06,2018-08-06,1,RS,furniture_decor,North,4.0
base,moving_average,2018-08-06,2018-08-06,1,RS,furniture_decor,South,1.0
base,moving_average,2018-08-06,2018-08-13,2,RS,furniture_decor,North,5.0
base,moving_average,2018-08-06,2018-08-20,3,RS,furniture_decor,North,5.0
base,moving_average,2018-08-06,2018-08-27,4,RS,furniture_decor,North,4.0
base,moving_average,2018-08-06,2018-08-27,4,RS,furniture_decor,South,1.0
base,moving_average,2018-08-06,2018-08-06,1,RS,garden_tools,North,2.0
base,moving_average,2018-08-06,2018-08-13,2,RS,garden_tools,North,1.0
base,moving_average,2018-08-06,2018-08-13,2,RS,garden_tools,South,1.0
base,moving_average,2018-08-06,2018-08-20,3,RS,garden_tools,North,1.0
base,moving_average,2018-08-06,2018-08-27,4,RS,garden_tools,North,1.0
base,moving_average,2018-08-06,2018-08-06,1,RS,health_beauty,South,8.0
base,moving_average,2018-08-06,2018-08-13,2,RS,health_beauty,South,8.0
base,moving_average,2018-08-06,2018-08-20,3,RS,health_beauty,South,8.0
base,moving_average,2018-08-06,2018-08-27,4,RS,health_beauty,South,8.0
base,moving_average,2018-08-06,2018-08-06,1,RS,housewares,South,10.0
base,moving_average,2018-08-06,2018-08-13,2,RS,housewares,South,11.0
base,moving_average,2018-08-06,2018-08-20,3,RS,housewares,South,11.0
base,moving_average,2018-08-06,2018-08-27,4,RS,housewares,South,11.0
base,moving_average,2018-08-06,2018-08-06,1,RS,telephony,South,5.0
base,moving_average,2018-08-06,2018-08-13,2,RS,telephony,South,5.0
base,moving_average,2018-08-06,2018-08-20,3,RS,telephony,South,5.0
base,moving_average,2018-08-06,2018-08-27,4,RS,telephony,South,5.0
base,moving_average,2018-08-06,2018-08-13,2,RS,watches_gifts,South,2.0
base,moving_average,2018-08-06,2018-08-20,3,RS,watches_gifts,South,1.0
base,moving_average,2018-08-06,2018-08-27,4,RS,watches_gifts,South,2.0
base,moving_average,2018-08-06,2018-08-06,1,SC,bed_bath_table,South,6.0
base,moving_average,2018-08-06,2018-08-13,2,SC,bed_bath_table,South,5.0
base,moving_average,2018-08-06,2018-08-20,3,SC,bed_bath_table,South,4.0
base,moving_average,2018-08-06,2018-08-27,4,SC,bed_bath_table,South,4.0
base,moving_average,2018-08-06,2018-08-06,1,SC,computers_accessories,South,9.0
base,moving_average,2018-08-06,2018-08-13,2,SC,computers_accessories,South,9.0
base,moving_average,2018-08-06,2018-08-20,3,SC,computers_accessories,South,9.0
base,moving_average,2018-08-06,2018-08-27,4,SC,computers_accessories,South,9.0
base,moving_average,2018-08-06,2018-08-06,1,SC,furniture_decor,South,5.0
base,moving_average,2018-08-06,2018-08-06,1,SC,furniture_decor,Southeast,1.0
base,moving_average,2018-08-06,2018-08-13,2,SC,furniture_decor,South,6.0
base,moving_average,2018-08-06,2018-08-20,3,SC,furniture_decor,South,6.0
base,moving_average,2018-08-06,2018-08-27,4,SC,furniture_decor,South,6.0
base,moving_average,2018-08-06,2018-08-06,1,SC,garden_tools,Central-West,3.0
base,moving_average,2018-08-06,2018-08-06,1,SC,garden_tools,South,6.0
base,moving_average,2018-08-06,2018-08-13,2,SC,garden_tools,Central-West,3.0
base,moving_average,2018-08-06,2018-08-13,2,SC,garden_tools,South,5.0
base,moving_average,2018-08-06,2018-08-20,3,SC,garden_tools,Central-West,3.0
base,moving_average,2018-08-06,2018-08-20,3,SC,garden_tools,South,6.0
base,moving_average,2018-08-06,2018-08-27,4,SC,garden_tools,Central-West,3.0
base,moving_average,2018-08-06,2018-08-27,4,SC,garden_tools,South,5.0
base,moving_average,2018-08-06,2018-08-06,1,SC,sports_leisure,South,18.0
base,moving_average,2018-08-06,2018-08-13,2,SC,sports_leisure,South,18.0
base,moving_average,2018-08-06,2018-08-20,3,SC,sports_leisure,South,18.0
base,moving_average,2018-08-06,2018-08-27,4,SC,sports_leisure,South,18.0
base,moving_average,2018-08-06,2018-08-06,1,SC,watches_gifts,South,2.0
base,moving_average,2018-08-06,2018-08-13,2,SC,watches_gifts,South,9.0
base,moving_average,2018-08-06,2018-08-20,3,SC,watches_gifts,South,9.0
base,moving_average,2018-08-06,2018-08-27,4,SC,watches_gifts,South,9.0
base,moving_average,2018-08-06,2018-08-06,1,SP,auto,Central-West,1.0
base,moving_average,2018-08-06,2018-08-06,1,SP,auto,North,1.0
base,moving_average,2018-08-06,2018-08-06,1,SP,auto,Northeast,10.0
base,moving_average,2018-08-06,2018-08-06,1,SP,auto,South,8.0
base,moving_average,2018-08-06,2018-08-06,1,SP,auto,Southeast,61.0
base,moving_average,2018-08-06,2018-08-13,2,SP,auto,Central-West,2.0
base,moving_average,2018-08-06,2018-08-13,2,SP,auto,North,1.0
base,moving_average,2018-08-06,2018-08-13,2,SP,auto,Northeast,15.0
base,moving_average,2018-08-06,2018-08-13,2,SP,auto,South,8.0
base,moving_average,2018-08-06,2018-08-13,2,SP,auto,Southeast,70.0
base,moving_average,2018-08-06,2018-08-20,3,SP,auto,Central-West,1.0
base,moving_average,2018-08-06,2018-08-20,3,SP,auto,North,1.0
base,moving_average,2018-08-06,2018-08-20,3,SP,auto,Northeast,15.0
base,moving_average,2018-08-06,2018-08-20,3,SP,auto,South,7.0
base,moving_average,2018-08-06,2018-08-20,3,SP,auto,Southeast,71.0
base,moving_average,2018-08-06,2018-08-27,4,SP,auto,Central-West,1.0
base,moving_average,2018-08-06,2018-08-27,4,SP,auto,North,1.0
base,moving_average,2018-08-06,2018-08-27,4,SP,auto,Northeast,15.0
base,moving_average,2018-08-06,2018-08-27,4,SP,auto,South,8.0
base,moving_average,2018-08-06,2018-08-27,4,SP,auto,Southeast,70.0
base,moving_average,2018-08-06,2018-08-06,1,SP,bed_bath_table,Southeast,133.0
base,moving_average,2018-08-06,2018-08-13,2,SP,bed_bath_table,Central-West,7.0
base,moving_average,2018-08-06,2018-08-13,2,SP,bed_bath_table,Southeast,164.0
base,moving_average,2018-08-06,2018-08-20,3,SP,bed_bath_table,Central-West,6.0
base,moving_average,2018-08-06,2018-08-20,3,SP,bed_bath_table,Southeast,163.0
base,moving_average,2018-08-06,2018-08-27,4,SP,bed_bath_table,Central-West,6.0
base,moving_average,2018-08-06,2018-08-27,4,SP,bed_bath_table,Southeast,168.0
base,moving_average,2018-08-06,2018-08-06,1,SP,computers_accessories,Central-West,7.0
base,moving_average,2018-08-06,2018-08-06,1,SP,computers_accessories,Southeast,75.0
base,moving_average,2018-08-06,2018-08-13,2,SP,computers_accessories,Central-West,9.0
base,moving_average,2018-08-06,2018-08-13,2,SP,computers_accessories,North,4.0
base,moving_average,2018-08-06,2018-08-13,2,SP,computers_accessories,Southeast,95.0
base,moving_average,2018-08-06,2018-08-20,3,SP,computers_accessories,Central-West,8.0
base,moving_average,2018-08-06,2018-08-20,3,SP,computers_accessories,North,1.0
base,moving_average,2018-08-06,2018-08-20,3,SP,computers_accessories,Southeast,99.0
base,moving_average,2018-08-06,2018-08-27,4,SP,computers_accessories,Central-West,8.0
base,moving_average,2018-08-06,2018-08-27,4,SP,computers_accessories,Southeast,100.0
base,moving_average,2018-08-06,2018-08-06,1,SP,furniture_decor,Southeast,77.0
base,moving_average,2018-08-06,2018-08-13,2,SP,furniture_decor,Southeast,101.0
base,moving_average,2018-08-06,2018-08-20,3,SP,furniture_decor,Southeast,103.0
base,moving_average,2018-08-06,2018-08-27,4,SP,furniture_decor,Southeast,104.0
base,moving_average,2018-08-06,2018-08-06,1,SP,garden_tools,Northeast,1.0
base,moving_average,2018-08-06,2018-08-06,1,SP,garden_tools,Southeast,28.0
base,moving_average,2018-08-06,2018-08-13,2,SP,garden_tools,Northeast,2.0
